ID;Coil;Prozessabfolge;Ausklinkungen;Richten
1048;C1M;simultan;aktiviert;aktiviert
1049;C1M;simultan;aktiviert;aktiviert
1050;C1M;simultan;aktiviert;aktiviert
1051;C1M;rechts, links;aktiviert;aktiviert
1052;C1M;rechts, links;aktiviert;aktiviert
1053;C1M;rechts, links;aktiviert;aktiviert
1054;C1M;rechts, links;aktiviert;aktiviert
1055;C1M;rechts, links;aktiviert;aktiviert
1056;C1M;rechts, links;aktiviert;aktiviert
1057;C1M;rechts, links;aktiviert;aktiviert
1058;C1M;rechts, links;aktiviert;aktiviert
1059;C1M;rechts, links;aktiviert;aktiviert
1060;C1M;rechts, links;aktiviert;aktiviert
1061;C1M;rechts, links;aktiviert;aktiviert
1062;C1M;rechts, links;aktiviert;aktiviert
1063;C1M;rechts, links;aktiviert;aktiviert
1064;C1M;rechts, links;aktiviert;aktiviert
1065;C1M;rechts, links;aktiviert;aktiviert
1066;C1M;rechts, links;aktiviert;aktiviert
1067;C1M;rechts, links;aktiviert;aktiviert
1068;C1M;rechts, links;aktiviert;aktiviert
1069;C1M;rechts, links;aktiviert;aktiviert
1070;C1M;rechts, links;aktiviert;aktiviert
1071;C1M;rechts, links;aktiviert;aktiviert
1072;C1M;rechts, links;aktiviert;aktiviert
1073;C1M;rechts, links;aktiviert;aktiviert
1074;C1M;rechts, links;aktiviert;aktiviert
1075;C1M;rechts, links;aktiviert;aktiviert
1076;C1M;rechts, links;aktiviert;deaktiviert
1077;C1M;rechts, links;aktiviert;deaktiviert
1078;C1M;rechts, links;aktiviert;deaktiviert
1079;C1M;rechts, links;aktiviert;deaktiviert
1080;C1M;rechts, links;aktiviert;deaktiviert
1081;C1M;rechts, links;aktiviert;deaktiviert
1082;C1M;rechts, links;aktiviert;deaktiviert
1083;C1M;rechts, links;aktiviert;deaktiviert
1084;C1M;rechts, links;aktiviert;deaktiviert
1085;C1M;rechts, links;aktiviert;deaktiviert
1086;C1M;rechts, links;aktiviert;deaktiviert
1087;C1M;rechts, links;aktiviert;deaktiviert
1088;C1M;rechts, links;aktiviert;deaktiviert
1089;C1M;rechts, links;aktiviert;deaktiviert
1090;C1M;rechts, links;aktiviert;deaktiviert
1091;C1M;rechts, links;aktiviert;deaktiviert
1092;C1M;rechts, links;aktiviert;deaktiviert
1093;C1M;rechts, links;aktiviert;deaktiviert
1094;C1M;rechts, links;aktiviert;deaktiviert
1095;C1M;rechts, links;aktiviert;deaktiviert
1096;C1M;rechts, links;aktiviert;deaktiviert
1097;C1M;rechts, links;aktiviert;deaktiviert
1098;C1M;rechts, links;aktiviert;deaktiviert
1099;C1M;rechts, links;aktiviert;deaktiviert
1100;C1M;rechts, links;aktiviert;deaktiviert
1101;C1M;links, rechts;aktiviert;deaktiviert
1102;C1M;links, rechts;aktiviert;deaktiviert
1103;C1M;links, rechts;aktiviert;deaktiviert
1104;C1M;links, rechts;aktiviert;deaktiviert
1105;C1M;links, rechts;aktiviert;deaktiviert
1106;C1M;links, rechts;aktiviert;deaktiviert
1107;C1M;links, rechts;aktiviert;deaktiviert
1108;C1M;links, rechts;aktiviert;deaktiviert
1109;C1M;links, rechts;aktiviert;deaktiviert
1110;C1M;links, rechts;aktiviert;deaktiviert
1111;C1M;links, rechts;aktiviert;deaktiviert
1112;C1M;links, rechts;aktiviert;deaktiviert
1113;C1M;links, rechts;aktiviert;deaktiviert
1114;C1M;links, rechts;aktiviert;deaktiviert
1115;C1M;links, rechts;aktiviert;deaktiviert
1116;C1M;links, rechts;aktiviert;deaktiviert
1117;C1M;links, rechts;aktiviert;deaktiviert
1118;C1M;links, rechts;aktiviert;deaktiviert
1119;C1M;links, rechts;aktiviert;deaktiviert
1120;C1M;links, rechts;aktiviert;deaktiviert
1121;C1M;links, rechts;aktiviert;deaktiviert
1122;C1M;links, rechts;aktiviert;deaktiviert
1123;C1M;links, rechts;aktiviert;deaktiviert
1124;C1M;links, rechts;aktiviert;deaktiviert
1125;C1M;links, rechts;aktiviert;deaktiviert
1126;C1M;links, rechts;aktiviert;aktiviert
1127;C1M;links, rechts;aktiviert;aktiviert
1128;C1M;links, rechts;aktiviert;aktiviert
1129;C1M;links, rechts;aktiviert;aktiviert
1130;C1M;links, rechts;aktiviert;aktiviert
1131;C1M;links, rechts;aktiviert;aktiviert
1132;C1M;links, rechts;aktiviert;aktiviert
1133;C1M;links, rechts;aktiviert;aktiviert
1134;C1M;links, rechts;aktiviert;aktiviert
1135;C1M;links, rechts;aktiviert;aktiviert
1136;C1M;links, rechts;aktiviert;aktiviert
1137;C1M;links, rechts;aktiviert;aktiviert
1138;C1M;links, rechts;aktiviert;aktiviert
1139;C1M;links, rechts;aktiviert;aktiviert
1140;C1M;links, rechts;aktiviert;aktiviert
1141;C1M;links, rechts;aktiviert;aktiviert
1142;C1M;links, rechts;aktiviert;aktiviert
1143;C1M;links, rechts;aktiviert;aktiviert
1144;C1M;links, rechts;aktiviert;aktiviert
1145;C1M;links, rechts;aktiviert;aktiviert
1146;C1M;links, rechts;aktiviert;aktiviert
1147;C1M;links, rechts;aktiviert;aktiviert
1148;C1M;links, rechts;aktiviert;aktiviert
1149;C1M;links, rechts;aktiviert;aktiviert
1150;C1M;links, rechts;aktiviert;aktiviert
1151;C1M;rechts - halten, links;aktiviert;aktiviert
1152;C1M;rechts - halten, links;aktiviert;aktiviert
1153;C1M;rechts - halten, links;aktiviert;aktiviert
1154;C1M;rechts - halten, links;aktiviert;aktiviert
1155;C1M;rechts - halten, links;aktiviert;aktiviert
1156;C1M;rechts - halten, links;aktiviert;aktiviert
1157;C1M;rechts - halten, links;aktiviert;aktiviert
1158;C1M;rechts - halten, links;aktiviert;aktiviert
1159;C1M;rechts - halten, links;aktiviert;aktiviert
1160;C1M;rechts - halten, links;aktiviert;aktiviert
1161;C1M;rechts - halten, links;aktiviert;aktiviert
1162;C1M;rechts - halten, links;aktiviert;aktiviert
1163;C1M;rechts - halten, links;aktiviert;aktiviert
1164;C1M;rechts - halten, links;aktiviert;aktiviert
1165;C1M;rechts - halten, links;aktiviert;aktiviert
1166;C1M;rechts - halten, links;aktiviert;aktiviert
1167;C1M;rechts - halten, links;aktiviert;aktiviert
1168;C1M;rechts - halten, links;aktiviert;aktiviert
1169;C1M;rechts - halten, links;aktiviert;aktiviert
1170;C1M;rechts - halten, links;aktiviert;aktiviert
1171;C1M;rechts - halten, links;aktiviert;aktiviert
1172;C1M;rechts - halten, links;aktiviert;aktiviert
1173;C1M;rechts - halten, links;aktiviert;aktiviert
1174;C1M;rechts - halten, links;aktiviert;aktiviert
1175;C1M;rechts - halten, links;aktiviert;aktiviert
1176;C1M;rechts - halten, links;aktiviert;deaktiviert
1177;C1M;rechts - halten, links;aktiviert;deaktiviert
1178;C1M;rechts - halten, links;aktiviert;deaktiviert
1179;C1M;rechts - halten, links;aktiviert;deaktiviert
1180;C1M;rechts - halten, links;aktiviert;deaktiviert
1181;C1M;rechts - halten, links;aktiviert;deaktiviert
1182;C1M;rechts - halten, links;aktiviert;deaktiviert
1183;C1M;rechts - halten, links;aktiviert;deaktiviert
1184;C1M;rechts - halten, links;aktiviert;deaktiviert
1185;C1M;rechts - halten, links;aktiviert;deaktiviert
1186;C1M;rechts - halten, links;aktiviert;deaktiviert
1187;C1M;rechts - halten, links;aktiviert;deaktiviert
1188;C1M;rechts - halten, links;aktiviert;deaktiviert
1189;C1M;rechts - halten, links;aktiviert;deaktiviert
1190;C1M;rechts - halten, links;aktiviert;deaktiviert
1191;C1M;rechts - halten, links;aktiviert;deaktiviert
1192;C1M;rechts - halten, links;aktiviert;deaktiviert
1193;C1M;rechts - halten, links;aktiviert;deaktiviert
1194;C1M;rechts - halten, links;aktiviert;deaktiviert
1195;C1M;rechts - halten, links;aktiviert;deaktiviert
1196;C1M;rechts - halten, links;aktiviert;deaktiviert
1197;C1M;rechts - halten, links;aktiviert;deaktiviert
1198;C1M;rechts - halten, links;aktiviert;deaktiviert
1199;C1M;rechts - halten, links;aktiviert;deaktiviert
1200;C1M;rechts - halten, links;aktiviert;deaktiviert
1201;C1M;links - halten, rechts;aktiviert;deaktiviert
1202;C1M;links - halten, rechts;aktiviert;deaktiviert
1203;C1M;links - halten, rechts;aktiviert;deaktiviert
1204;C1M;links - halten, rechts;aktiviert;deaktiviert
1205;C1M;links - halten, rechts;aktiviert;deaktiviert
1206;C1M;links - halten, rechts;aktiviert;deaktiviert
1207;C1M;links - halten, rechts;aktiviert;deaktiviert
1208;C1M;links - halten, rechts;aktiviert;deaktiviert
1209;C1M;links - halten, rechts;aktiviert;deaktiviert
1210;C1M;links - halten, rechts;aktiviert;deaktiviert
1211;C1M;links - halten, rechts;aktiviert;deaktiviert
1212;C1M;links - halten, rechts;aktiviert;deaktiviert
1213;C1M;links - halten, rechts;aktiviert;deaktiviert
1214;C1M;links - halten, rechts;aktiviert;deaktiviert
1215;C1M;links - halten, rechts;aktiviert;deaktiviert
1216;C1M;links - halten, rechts;aktiviert;deaktiviert
1217;C1M;links - halten, rechts;aktiviert;deaktiviert
1218;C1M;links - halten, rechts;aktiviert;deaktiviert
1219;C1M;links - halten, rechts;aktiviert;deaktiviert
1220;C1M;links - halten, rechts;aktiviert;deaktiviert
1221;C1M;links - halten, rechts;aktiviert;deaktiviert
1222;C1M;links - halten, rechts;aktiviert;deaktiviert
1223;C1M;links - halten, rechts;aktiviert;deaktiviert
1224;C1M;links - halten, rechts;aktiviert;deaktiviert
1225;C1M;links - halten, rechts;aktiviert;deaktiviert
1226;C1M;links - halten, rechts;aktiviert;aktiviert
1227;C1M;links - halten, rechts;aktiviert;aktiviert
1228;C1M;links - halten, rechts;aktiviert;aktiviert
1229;C1M;links - halten, rechts;aktiviert;aktiviert
1230;C1M;links - halten, rechts;aktiviert;aktiviert
1231;C1M;links - halten, rechts;aktiviert;aktiviert
1232;C1M;links - halten, rechts;aktiviert;aktiviert
1233;C1M;links - halten, rechts;aktiviert;aktiviert
1234;C1M;links - halten, rechts;aktiviert;aktiviert
1235;C1M;links - halten, rechts;aktiviert;aktiviert
1236;C1M;links - halten, rechts;aktiviert;aktiviert
1237;C1M;links - halten, rechts;aktiviert;aktiviert
1238;C1M;links - halten, rechts;aktiviert;aktiviert
1239;C1M;links - halten, rechts;aktiviert;aktiviert
1240;C1M;links - halten, rechts;aktiviert;aktiviert
1241;C1M;links - halten, rechts;aktiviert;aktiviert
1242;C1M;links - halten, rechts;aktiviert;aktiviert
1243;C1M;links - halten, rechts;aktiviert;aktiviert
1244;C1M;links - halten, rechts;aktiviert;aktiviert
1245;C1M;links - halten, rechts;aktiviert;aktiviert
1246;C1M;links - halten, rechts;aktiviert;aktiviert
1247;C1M;links - halten, rechts;aktiviert;aktiviert
1248;C1M;links - halten, rechts;aktiviert;aktiviert
1249;C1M;links - halten, rechts;aktiviert;aktiviert
1250;C1M;links - halten, rechts;aktiviert;aktiviert
1251;C1M;simultan;deaktiviert;aktiviert
1252;C1M;simultan;deaktiviert;aktiviert
1253;C1M;simultan;deaktiviert;aktiviert
1254;C1M;simultan;deaktiviert;aktiviert
1255;C1M;simultan;deaktiviert;aktiviert
1256;C1M;simultan;deaktiviert;aktiviert
1257;C1M;simultan;deaktiviert;aktiviert
1258;C1M;simultan;deaktiviert;aktiviert
1259;C1M;simultan;deaktiviert;aktiviert
1260;C1M;simultan;deaktiviert;aktiviert
1261;C1M;simultan;deaktiviert;aktiviert
1262;C1M;simultan;deaktiviert;aktiviert
1263;C1M;simultan;deaktiviert;aktiviert
1264;C1M;simultan;deaktiviert;aktiviert
1265;C1M;simultan;deaktiviert;aktiviert
1266;C1M;simultan;deaktiviert;aktiviert
1267;C1M;simultan;deaktiviert;aktiviert
1268;C1M;simultan;deaktiviert;aktiviert
1269;C1M;simultan;deaktiviert;aktiviert
1270;C1M;simultan;deaktiviert;aktiviert
1271;C1M;simultan;deaktiviert;aktiviert
1272;C1M;simultan;deaktiviert;aktiviert
1273;C1M;simultan;deaktiviert;aktiviert
1274;C1M;simultan;deaktiviert;aktiviert
1275;C1M;simultan;deaktiviert;aktiviert
1276;C1M;simultan;deaktiviert;deaktiviert
1277;C1M;simultan;deaktiviert;deaktiviert
1278;C1M;simultan;deaktiviert;deaktiviert
1279;C1M;simultan;deaktiviert;deaktiviert
1280;C1M;simultan;deaktiviert;deaktiviert
1281;C1M;simultan;deaktiviert;deaktiviert
1282;C1M;simultan;deaktiviert;deaktiviert
1283;C1M;simultan;deaktiviert;deaktiviert
1284;C1M;simultan;deaktiviert;deaktiviert
1285;C1M;simultan;deaktiviert;deaktiviert
1286;C1M;simultan;deaktiviert;deaktiviert
1287;C1M;simultan;deaktiviert;deaktiviert
1288;C1M;simultan;deaktiviert;deaktiviert
1289;C1M;simultan;deaktiviert;deaktiviert
1290;C1M;simultan;deaktiviert;deaktiviert
1291;C1M;simultan;deaktiviert;deaktiviert
1292;C1M;simultan;deaktiviert;deaktiviert
1293;C1M;simultan;deaktiviert;deaktiviert
1294;C1M;simultan;deaktiviert;deaktiviert
1295;C1M;simultan;deaktiviert;deaktiviert
1296;C1M;simultan;deaktiviert;deaktiviert
1297;C1M;simultan;deaktiviert;deaktiviert
1298;C1M;simultan;deaktiviert;deaktiviert
1299;C1M;simultan;deaktiviert;deaktiviert
1300;C1M;simultan;deaktiviert;deaktiviert
1301;C1M;rechts, links;deaktiviert;deaktiviert
1302;C1M;rechts, links;deaktiviert;deaktiviert
1303;C1M;rechts, links;deaktiviert;deaktiviert
1304;C1M;rechts, links;deaktiviert;deaktiviert
1305;C1M;rechts, links;deaktiviert;deaktiviert
1306;C1M;rechts, links;deaktiviert;deaktiviert
1307;C1M;rechts, links;deaktiviert;deaktiviert
1308;C1M;rechts, links;deaktiviert;deaktiviert
1309;C1M;rechts, links;deaktiviert;deaktiviert
1310;C1M;rechts, links;deaktiviert;deaktiviert
1311;C1M;rechts, links;deaktiviert;deaktiviert
1312;C1M;rechts, links;deaktiviert;deaktiviert
1313;C1M;rechts, links;deaktiviert;deaktiviert
1314;C1M;rechts, links;deaktiviert;deaktiviert
1315;C1M;rechts, links;deaktiviert;deaktiviert
1316;C1M;rechts, links;deaktiviert;deaktiviert
1317;C1M;rechts, links;deaktiviert;deaktiviert
1318;C1M;rechts, links;deaktiviert;deaktiviert
1319;C1M;rechts, links;deaktiviert;deaktiviert
1320;C1M;rechts, links;deaktiviert;deaktiviert
1321;C1M;rechts, links;deaktiviert;deaktiviert
1322;C1M;rechts, links;deaktiviert;deaktiviert
1323;C1M;rechts, links;deaktiviert;deaktiviert
1324;C1M;rechts, links;deaktiviert;deaktiviert
1325;C1M;rechts, links;deaktiviert;deaktiviert
1326;C1M;rechts, links;deaktiviert;aktiviert
1327;C1M;rechts, links;deaktiviert;aktiviert
1328;C1M;rechts, links;deaktiviert;aktiviert
1329;C1M;rechts, links;deaktiviert;aktiviert
1330;C1M;rechts, links;deaktiviert;aktiviert
1331;C1M;rechts, links;deaktiviert;aktiviert
1332;C1M;rechts, links;deaktiviert;aktiviert
1333;C1M;rechts, links;deaktiviert;aktiviert
1334;C1M;rechts, links;deaktiviert;aktiviert
1335;C1M;rechts, links;deaktiviert;aktiviert
1336;C1M;rechts, links;deaktiviert;aktiviert
1337;C1M;rechts, links;deaktiviert;aktiviert
1338;C1M;rechts, links;deaktiviert;aktiviert
1339;C1M;rechts, links;deaktiviert;aktiviert
1340;C1M;rechts, links;deaktiviert;aktiviert
1341;C1M;rechts, links;deaktiviert;aktiviert
1342;C1M;rechts, links;deaktiviert;aktiviert
1343;C1M;rechts, links;deaktiviert;aktiviert
1344;C1M;rechts, links;deaktiviert;aktiviert
1345;C1M;rechts, links;deaktiviert;aktiviert
1346;C1M;rechts, links;deaktiviert;aktiviert
1347;C1M;rechts, links;deaktiviert;aktiviert
1348;C1M;rechts, links;deaktiviert;aktiviert
1349;C1M;rechts, links;deaktiviert;aktiviert
1350;C1M;rechts, links;deaktiviert;aktiviert
1351;C1M;links, rechts;deaktiviert;aktiviert
1352;C1M;links, rechts;deaktiviert;aktiviert
1353;C1M;links, rechts;deaktiviert;aktiviert
1354;C1M;links, rechts;deaktiviert;aktiviert
1355;C1M;links, rechts;deaktiviert;aktiviert
1356;C1M;links, rechts;deaktiviert;aktiviert
1357;C1M;links, rechts;deaktiviert;aktiviert
1358;C1M;links, rechts;deaktiviert;aktiviert
1359;C1M;links, rechts;deaktiviert;aktiviert
1360;C1M;links, rechts;deaktiviert;aktiviert
1361;C1M;links, rechts;deaktiviert;aktiviert
1362;C1M;links, rechts;deaktiviert;aktiviert
1363;C1M;links, rechts;deaktiviert;aktiviert
1364;C1M;links, rechts;deaktiviert;aktiviert
1365;C1M;links, rechts;deaktiviert;aktiviert
1366;C1M;links, rechts;deaktiviert;aktiviert
1367;C1M;links, rechts;deaktiviert;aktiviert
1368;C1M;links, rechts;deaktiviert;aktiviert
1369;C1M;links, rechts;deaktiviert;aktiviert
1370;C1M;links, rechts;deaktiviert;aktiviert
1371;C1M;links, rechts;deaktiviert;aktiviert
1372;C1M;links, rechts;deaktiviert;aktiviert
1373;C1M;links, rechts;deaktiviert;aktiviert
1374;C1M;links, rechts;deaktiviert;aktiviert
1375;C1M;links, rechts;deaktiviert;aktiviert
1376;C1M;links, rechts;deaktiviert;deaktiviert
1377;C1M;links, rechts;deaktiviert;deaktiviert
1378;C1M;links, rechts;deaktiviert;deaktiviert
1379;C1M;links, rechts;deaktiviert;deaktiviert
1380;C1M;links, rechts;deaktiviert;deaktiviert
1381;C1M;links, rechts;deaktiviert;deaktiviert
1382;C1M;links, rechts;deaktiviert;deaktiviert
1383;C1M;links, rechts;deaktiviert;deaktiviert
1384;C1M;links, rechts;deaktiviert;deaktiviert
1385;C1M;links, rechts;deaktiviert;deaktiviert
1386;C1M;links, rechts;deaktiviert;deaktiviert
1387;C1M;links, rechts;deaktiviert;deaktiviert
1388;C1M;links, rechts;deaktiviert;deaktiviert
1389;C1M;links, rechts;deaktiviert;deaktiviert
1390;C1M;links, rechts;deaktiviert;deaktiviert
1391;C1M;links, rechts;deaktiviert;deaktiviert
1392;C1M;links, rechts;deaktiviert;deaktiviert
1393;C1M;links, rechts;deaktiviert;deaktiviert
1394;C1M;links, rechts;deaktiviert;deaktiviert
1395;C1M;links, rechts;deaktiviert;deaktiviert
1396;C1M;links, rechts;deaktiviert;deaktiviert
1397;C1M;links, rechts;deaktiviert;deaktiviert
1398;C1M;links, rechts;deaktiviert;deaktiviert
1399;C1M;links, rechts;deaktiviert;deaktiviert
1400;C1M;links, rechts;deaktiviert;deaktiviert
1401;C1M;rechts - halten, links;deaktiviert;deaktiviert
1402;C1M;rechts - halten, links;deaktiviert;deaktiviert
1403;C1M;rechts - halten, links;deaktiviert;deaktiviert
1404;C1M;rechts - halten, links;deaktiviert;deaktiviert
1405;C1M;rechts - halten, links;deaktiviert;deaktiviert
1406;C1M;rechts - halten, links;deaktiviert;deaktiviert
1407;C1M;rechts - halten, links;deaktiviert;deaktiviert
1408;C1M;rechts - halten, links;deaktiviert;deaktiviert
1409;C1M;rechts - halten, links;deaktiviert;deaktiviert
1410;C1M;rechts - halten, links;deaktiviert;deaktiviert
1411;C1M;rechts - halten, links;deaktiviert;deaktiviert
1412;C1M;rechts - halten, links;deaktiviert;deaktiviert
1413;C1M;rechts - halten, links;deaktiviert;deaktiviert
1414;C1M;rechts - halten, links;deaktiviert;deaktiviert
1415;C1M;rechts - halten, links;deaktiviert;deaktiviert
1416;C1M;rechts - halten, links;deaktiviert;deaktiviert
1417;C1M;rechts - halten, links;deaktiviert;deaktiviert
1418;C1M;rechts - halten, links;deaktiviert;deaktiviert
1419;C1M;rechts - halten, links;deaktiviert;deaktiviert
1420;C1M;rechts - halten, links;deaktiviert;deaktiviert
1421;C1M;rechts - halten, links;deaktiviert;deaktiviert
1422;C1M;rechts - halten, links;deaktiviert;deaktiviert
1423;C1M;rechts - halten, links;deaktiviert;deaktiviert
1424;C1M;rechts - halten, links;deaktiviert;deaktiviert
1425;C1M;rechts - halten, links;deaktiviert;deaktiviert
1426;C1M;rechts - halten, links;deaktiviert;aktiviert
1427;C1M;rechts - halten, links;deaktiviert;aktiviert
1428;C1M;rechts - halten, links;deaktiviert;aktiviert
1429;C1M;rechts - halten, links;deaktiviert;aktiviert
1430;C1M;rechts - halten, links;deaktiviert;aktiviert
1431;C1M;rechts - halten, links;deaktiviert;aktiviert
1432;C1M;rechts - halten, links;deaktiviert;aktiviert
1433;C1M;rechts - halten, links;deaktiviert;aktiviert
1434;C1M;rechts - halten, links;deaktiviert;aktiviert
1435;C1M;rechts - halten, links;deaktiviert;aktiviert
1436;C1M;rechts - halten, links;deaktiviert;aktiviert
1437;C1M;rechts - halten, links;deaktiviert;aktiviert
1438;C1M;rechts - halten, links;deaktiviert;aktiviert
1439;C1M;rechts - halten, links;deaktiviert;aktiviert
1440;C1M;rechts - halten, links;deaktiviert;aktiviert
1441;C1M;rechts - halten, links;deaktiviert;aktiviert
1442;C1M;rechts - halten, links;deaktiviert;aktiviert
1443;C1M;rechts - halten, links;deaktiviert;aktiviert
1444;C1M;rechts - halten, links;deaktiviert;aktiviert
1445;C1M;rechts - halten, links;deaktiviert;aktiviert
1446;C1M;rechts - halten, links;deaktiviert;aktiviert
1447;C1M;rechts - halten, links;deaktiviert;aktiviert
1448;C1M;rechts - halten, links;deaktiviert;aktiviert
1449;C1M;rechts - halten, links;deaktiviert;aktiviert
1450;C1M;rechts - halten, links;deaktiviert;aktiviert
1451;C1M;links - halten, rechts;deaktiviert;aktiviert
1452;C1M;links - halten, rechts;deaktiviert;aktiviert
1453;C1M;links - halten, rechts;deaktiviert;aktiviert
1454;C1M;links - halten, rechts;deaktiviert;aktiviert
1455;C1M;links - halten, rechts;deaktiviert;aktiviert
1456;C1M;links - halten, rechts;deaktiviert;aktiviert
1457;C1M;links - halten, rechts;deaktiviert;aktiviert
1458;C1M;links - halten, rechts;deaktiviert;aktiviert
1459;C1M;links - halten, rechts;deaktiviert;aktiviert
1460;C1M;links - halten, rechts;deaktiviert;aktiviert
1461;C1M;links - halten, rechts;deaktiviert;aktiviert
1462;C1M;links - halten, rechts;deaktiviert;aktiviert
1463;C1M;links - halten, rechts;deaktiviert;aktiviert
1464;C1M;links - halten, rechts;deaktiviert;aktiviert
1465;C1M;links - halten, rechts;deaktiviert;aktiviert
1466;C1M;links - halten, rechts;deaktiviert;aktiviert
1467;C1M;links - halten, rechts;deaktiviert;aktiviert
1468;C1M;links - halten, rechts;deaktiviert;aktiviert
1469;C1M;links - halten, rechts;deaktiviert;aktiviert
1470;C1M;links - halten, rechts;deaktiviert;aktiviert
1471;C1M;links - halten, rechts;deaktiviert;aktiviert
1472;C1M;links - halten, rechts;deaktiviert;aktiviert
1473;C1M;links - halten, rechts;deaktiviert;aktiviert
1474;C1M;links - halten, rechts;deaktiviert;aktiviert
1475;C1M;links - halten, rechts;deaktiviert;aktiviert
1476;C1M;links - halten, rechts;deaktiviert;deaktiviert
1477;C1M;links - halten, rechts;deaktiviert;deaktiviert
1478;C1M;links - halten, rechts;deaktiviert;deaktiviert
1479;C1M;links - halten, rechts;deaktiviert;deaktiviert
1480;C1M;links - halten, rechts;deaktiviert;deaktiviert
1481;C1M;links - halten, rechts;deaktiviert;deaktiviert
1482;C1M;links - halten, rechts;deaktiviert;deaktiviert
1483;C1M;links - halten, rechts;deaktiviert;deaktiviert
1484;C1M;links - halten, rechts;deaktiviert;deaktiviert
1485;C1M;links - halten, rechts;deaktiviert;deaktiviert
1486;C1M;links - halten, rechts;deaktiviert;deaktiviert
1487;C1M;links - halten, rechts;deaktiviert;deaktiviert
1488;C1M;links - halten, rechts;deaktiviert;deaktiviert
1489;C1M;links - halten, rechts;deaktiviert;deaktiviert
1490;C1M;links - halten, rechts;deaktiviert;deaktiviert
1491;C1M;links - halten, rechts;deaktiviert;deaktiviert
1492;C1M;links - halten, rechts;deaktiviert;deaktiviert
1493;C1M;links - halten, rechts;deaktiviert;deaktiviert
1494;C1M;links - halten, rechts;deaktiviert;deaktiviert
1495;C1M;links - halten, rechts;deaktiviert;deaktiviert
1496;C1M;links - halten, rechts;deaktiviert;deaktiviert
1497;C1M;links - halten, rechts;deaktiviert;deaktiviert
1498;C1M;links - halten, rechts;deaktiviert;deaktiviert
1499;C1M;links - halten, rechts;deaktiviert;deaktiviert
1500;C1M;links - halten, rechts;deaktiviert;deaktiviert
1501;C1M;simultan;aktiviert;deaktiviert
1502;C1M;simultan;aktiviert;deaktiviert
1503;C1M;simultan;aktiviert;deaktiviert
1504;C1M;simultan;aktiviert;deaktiviert
1505;C1M;simultan;aktiviert;deaktiviert
1506;C1M;simultan;aktiviert;deaktiviert
1507;C1M;simultan;aktiviert;deaktiviert
1508;C1M;simultan;aktiviert;deaktiviert
1509;C1M;simultan;aktiviert;deaktiviert
1510;C1M;simultan;aktiviert;deaktiviert
1511;C1M;simultan;aktiviert;deaktiviert
1512;C1M;simultan;aktiviert;deaktiviert
1513;C1M;simultan;aktiviert;deaktiviert
1514;C1M;simultan;aktiviert;deaktiviert
1515;C1M;simultan;aktiviert;deaktiviert
1516;C1M;simultan;aktiviert;deaktiviert
1517;C1M;simultan;aktiviert;deaktiviert
1518;C1M;simultan;aktiviert;deaktiviert
1519;C1M;simultan;aktiviert;deaktiviert
1520;C1M;simultan;aktiviert;deaktiviert
1521;C1M;simultan;aktiviert;deaktiviert
1522;C1M;simultan;aktiviert;deaktiviert
1523;C1M;simultan;aktiviert;deaktiviert
1524;C1M;simultan;aktiviert;deaktiviert
1525;C1M;simultan;aktiviert;deaktiviert
1526;C1M;simultan;aktiviert;aktiviert
1527;C1M;simultan;aktiviert;aktiviert
1528;C1M;simultan;aktiviert;aktiviert
1529;C1M;simultan;aktiviert;aktiviert
1530;C1M;simultan;aktiviert;aktiviert
1531;C1M;simultan;aktiviert;aktiviert
1532;C1M;simultan;aktiviert;aktiviert
1533;C1M;simultan;aktiviert;aktiviert
1534;C1M;simultan;aktiviert;aktiviert
1535;C1M;simultan;aktiviert;aktiviert
1536;C1M;simultan;aktiviert;aktiviert
1537;C1M;simultan;aktiviert;aktiviert
1538;C1M;simultan;aktiviert;aktiviert
1539;C1M;simultan;aktiviert;aktiviert
1540;C1M;simultan;aktiviert;aktiviert
1541;C1M;simultan;aktiviert;aktiviert
1542;C1M;simultan;aktiviert;aktiviert
1543;C1M;simultan;aktiviert;aktiviert
1544;C1M;simultan;aktiviert;aktiviert
1545;C1M;simultan;aktiviert;aktiviert
1546;C1M;simultan;aktiviert;aktiviert
1547;C1M;simultan;aktiviert;aktiviert
1548;C1M;simultan;aktiviert;aktiviert
1549;C1M;simultan;aktiviert;aktiviert
1550;C1M;simultan;aktiviert;aktiviert
1551;C1M;rechts, links;aktiviert;aktiviert
1552;C1M;rechts, links;aktiviert;aktiviert
1553;C1M;rechts, links;aktiviert;aktiviert
1554;C1M;rechts, links;aktiviert;aktiviert
1555;C1M;rechts, links;aktiviert;aktiviert
1556;C1M;rechts, links;aktiviert;aktiviert
1557;C1M;rechts, links;aktiviert;aktiviert
1558;C1M;rechts, links;aktiviert;aktiviert
1559;C1M;rechts, links;aktiviert;aktiviert
1560;C1M;rechts, links;aktiviert;aktiviert
1561;C1M;rechts, links;aktiviert;aktiviert
1562;C1M;rechts, links;aktiviert;aktiviert
1563;C1M;rechts, links;aktiviert;aktiviert
1564;C1M;rechts, links;aktiviert;aktiviert
1565;C1M;rechts, links;aktiviert;aktiviert
1566;C1M;rechts, links;aktiviert;aktiviert
1567;C1M;rechts, links;aktiviert;aktiviert
1568;C1M;rechts, links;aktiviert;aktiviert
1569;C1M;rechts, links;aktiviert;aktiviert
1570;C1M;rechts, links;aktiviert;aktiviert
